"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"FEZF1",1.40531358757137,0.184291316310524,0.355650170438884,0.142919483487538,0.322188514649455
"FEZF1-AS1",3.32131574014392,-0.345573252636503,0.447294960037074,0.0685397592059871,0.192374738738593
"FFAR4",0.368021801017806,0.0344502846333937,0.307262863160858,0.632975881380461,NA
"FGD1",24.3616231573589,-0.0607755012475093,0.162074499721195,0.659406133449364,0.815998804360201
"FGD2",0.0584734399338352,-0.0166399385973556,0.310093037277211,0.901388564855365,NA
"FGD3",0.0615453296608321,0.0159219993426226,0.31002086217451,0.910986091726001,NA
"FGD4",1.27705867114017,0.052040360781623,0.295142857037024,0.61946204332784,0.78872038238028
"FGD5-AS1",140.072088690783,0.0733372266928146,0.0880993423008774,0.385233719086093,0.604548152601947
"FGD6",55.8850641248471,-0.930590062308897,0.137377597062303,1.40349369575071e-12,7.40596407210202e-11
"FGF1",4.16938125264965,-0.723701473891917,0.53423911901835,0.0132544110296561,0.0554384316665362
"FGF11",0.433436462453287,-0.0146243653282104,0.305110082001905,0.807740424377595,0.904674490316542
"FGF12",0.316384349883455,-0.05689844412603,0.312926181797101,0.462659422854025,NA
"FGF14",0.0611415545152948,-0.0168268611131681,0.310108083884654,0.901388564855365,NA
"FGF14-AS2",0.124769368817489,0.000629092715164698,0.308597647437694,0.994314732999219,NA
"FGF17",0.0584734399338352,-0.0166399385973556,0.310093037277211,0.901388564855365,NA
"FGF18",0.119541047977921,0.0266838001578734,0.310819809500917,0.789854374200989,NA
"FGF20",0.125964983856763,-0.0284685956313145,0.311039840133275,0.775356359734566,NA
"FGF5",33.4831595478407,-0.881448575948434,0.177968251180844,8.43851442081428e-08,1.76104816739941e-06
"FGF7",0.122380144774206,0.0271285224757074,0.310861052778624,0.788279009505972,NA
"FGF7P3",0.505354854497795,-0.0366453863578593,0.305495678585149,0.589450073462291,0.769991351610473
"FGF7P6",0.121932450559079,-0.000527653520671881,0.308611971118319,0.994357099162303,NA
"FGF7P8",0.0644362932764093,-0.0170474137057991,0.310126264296438,0.901388564855365,NA
"FGF8",0.0611415545152948,-0.0168268611131681,0.310108083884654,0.901388564855365,NA
"FGFBP3",2.73962121328212,-0.0526194685076143,0.283310075961164,0.670182575212644,0.82324772648513
"FGFR1",116.200150042431,-0.329159365570233,0.0981462712775904,0.000397463588910928,0.00314043533849736
"FGFR1OP2",28.8210384375038,-0.117408909134503,0.159669416756563,0.391028727078407,0.609677195082689
"FGFR2",0.0662959288836538,0.0162454547245391,0.310046181196973,0.910986091726001,NA
"FGFR3",0.977397096595154,0.178404475903021,0.362230926057698,0.109795246696893,0.269701238824507
"FGFR4",1.22165555357613,0.0966207169595654,0.311951044848976,0.340751637369604,0.561191226611412
"FGFRL1",51.9371764507394,0.635616850684797,0.134397664041246,4.21326019716036e-07,7.44861465174414e-06
"FGGY",1.56364186247655,-0.0552061427012532,0.291760238633427,0.62174026808078,0.790084373264817
"FH",92.1862782456041,-0.0397515974286999,0.0954840323252807,0.661081987236602,0.817183324824889
"FHAD1",0.121488287063409,-0.000469664409740709,0.308614252485788,0.994363797959835,NA
"FHDC1",3.28739924259474,0.370089662535297,0.515277509059817,0.0506891736215234,0.154133293496823
"FHIT",2.15678987398302,-0.0215471565577417,0.27627606296982,0.864437747807356,0.930551277076519
"FHL1",7.40854619427473,-0.0777491171829611,0.231418995117633,0.620427750741111,0.789428470228765
"FHL2",42.003078255841,-0.33021350387232,0.144748583680018,0.0104813484065135,0.0459589741502668
"FHL3",11.4396739980622,-0.675381416117234,0.336204831482996,0.00523404571414898,0.0263208279750876
"FHOD1",23.4671173322743,0.175707113398401,0.220498271020938,0.280982745384238,0.497826955246069
"FHOD3",56.2010137217967,-0.398610552130649,0.141913333559527,0.00181340607108825,0.0111785570947453
"FIBCD1",1.06389658118127,-0.0551246459552714,0.300545589050256,0.558555490583837,0.746210348317529
"FIBP",53.0267264559999,0.213083993237541,0.132842832058257,0.0754064515372419,0.206286365943986
"FICD",16.0194494230443,-0.834324532158218,0.268751993636449,0.000202551428926085,0.00176045774790001
"FIG4",20.2880020211683,-1.14310491098259,0.212193320222982,6.57812875216796e-09,1.68434079008463e-07
"FIGN",16.6065234098811,-0.176912399424268,0.222695618935511,0.278614408287034,0.495274850545338
"FIGNL1",46.891867268214,-0.491686338288475,0.182505106290557,0.00175947296680801,0.0109057462408939
"FIGNL2",0.127466828704744,-0.000556577003348175,0.308582486109929,0.994275104041729,NA
"FILIP1",0.185241195588852,-0.0164924831992519,0.308295089286565,0.851669561567812,NA
"FILIP1L",5.82507792068717,0.0705417673192868,0.26833931324968,0.623490742930619,0.791149723908854
"FIP1L1",53.1898443417246,-0.313039323148676,0.133784207467718,0.00969828806250166,0.0433052901323675
"FIRRE",0.744607826775086,-0.143851290896668,0.348610172289934,0.0787814449408313,0.213124540524144
"FIS1",30.0301634357374,0.390426608649875,0.175032723573,0.00916742594654313,0.0413773069129386
"FITM2",22.624429768957,0.3585567664694,0.206804974437593,0.0307793351874745,0.106976111628292
"FIZ1",7.47414427479617,-0.688842417796,0.367313889396104,0.00667512709426747,0.0319770154691902
"FJX1",43.4950936812522,0.481428408530823,0.137573377227342,0.000132787053412996,0.0012351331952182
"FKBP10",0.061753407648813,-0.0168686632417566,0.310111494256714,0.901388564855365,NA
"FKBP11",2.87152439690721,-0.102259826023503,0.284727624292511,0.464129108440068,0.671796387873515
"FKBP14",28.6560557407301,0.0293077742197345,0.152700253033778,0.826323125091097,0.912196751186851
"FKBP15",35.3131054082603,0.10168365952609,0.138475506937411,0.411843007581853,0.630786586383507
"FKBP1A",404.748267081627,0.00132783453839861,0.0606145675616915,0.982687226514254,0.995705351181948
"FKBP1B",0.192485629808876,-0.0157872229219493,0.308200594781081,0.850039714046361,NA
"FKBP1C",7.4668724619397,0.0349814232071757,0.231432303319835,0.82181902657025,0.910231799739979
"FKBP3",51.1645013351678,0.373540910068467,0.124125103503087,0.00109024462588967,0.0073484288091777
"FKBP4",101.012709210682,0.360369027860573,0.103429837194157,0.000222038330037751,0.00190919946980415
"FKBP5",82.417771066136,0.224942402751006,0.104892677024016,0.022322335294047,0.0836590249016429
"FKBP7",6.59658704774908,0.0649409583067334,0.249219352411854,0.671068893302373,0.823705314984827
"FKBP8",162.526690419548,-0.285004291472064,0.0869325552788892,0.00061350929461803,0.00452029245803014
"FKBP9",112.149451701488,-0.207059590824631,0.0903909212316956,0.0162421157792627,0.0651832875109099
"FKBP9P1",0.987711004417634,-0.0054826811578001,0.297136074545192,0.948337365090294,0.979024470186945
"FKBPL",1.20551394460885,0.0566271934039107,0.300608852022904,0.552724593063505,0.740916826285649
"FKRP",16.6099719767714,0.0433601750183186,0.193514695478355,0.775259091096053,0.890796958621545
"FKSG29",0.184635988982496,0.0298362518018875,0.31137552290569,0.695926549918577,NA
"FKTN",43.3095097479651,0.183213658747032,0.164769900246305,0.191830194683413,0.391502859090648
"FLAD1",17.2426279927044,-0.34643243781269,0.213521214525177,0.0398775641477927,0.129515758306358
"FLCN",32.2828576904362,-0.286285185060922,0.164266235934874,0.0424840966847397,0.135851219767469
"FLG",26.2605599476606,6.00056630671923,0.588616852723262,4.93096518531474e-24,1.06924898190309e-21
"FLG-AS1",4.27016662289853,0.314007620664638,0.388722765511995,0.0932384990713478,0.239978466267093
"FLI1",1.43706554182879,-0.188708296738306,0.359913508924602,0.132396116357051,0.306334328576718
"FLII",392.120004064359,-0.0244449385674905,0.0535270897926403,0.642836168721567,0.804516218731888
"FLJ20021",2.00932763996794,0.0624170685295514,0.289957892732778,0.597127401457885,0.774775484634624
"FLJ22447",12.2194002773668,1.13711338464741,0.306466726127005,1.6905276596481e-05,0.000201729517288017
"FLJ31104",1.29906446126945,-0.0138687043803267,0.29545482711384,0.878315175828222,0.938357044660821
"FLJ31356",0.124788186435842,0.0275094859413351,0.310897332056183,0.786964516472108,NA
"FLJ32255",0.643168161707994,0.0120242352842566,0.307708033367389,0.771454290529273,0.888337424822872
"FLJ36000",0.0579957183170887,0.0156848885687378,0.310002931210046,0.910986091726001,NA
"FLJ37201",0.416633816545518,0.0492294527934522,0.309620225538226,0.485466025023201,NA
"FLJ37453",1.46211444093962,-0.0376352971988355,0.289073429466683,0.733630482888766,0.86365428538341
"FLJ42351",0.361859845643776,-0.0624461254956296,0.31484296803994,0.376701708815952,NA
"FLJ42393",0.190587576084396,0.0391645530956998,0.312422991040984,0.644198875256908,NA
"FLJ42627",4.7563102023778,-0.00183959116493972,0.257572911754685,0.989412746613602,0.996525365674296
"FLJ42969",0.060403759978725,0.0158586307688294,0.310016016796695,0.910986091726001,NA
"FLJ45513",0.307745468357977,0.0131136561652655,0.306898711617371,0.852739015184906,NA
"FLJ46875",0.487974486313463,-0.0320520785014962,0.305654564790863,0.627737131928431,0.79412285274566
"FLJ46906",0.908473840149933,-0.0508732771988929,0.302542871301626,0.557863134437905,0.745787937552186
"FLNA",1550.12025239033,0.184717944897259,0.0477696472963282,8.86027899115977e-05,0.000870842435122629
"FLNB",787.546099238478,-0.123773021640129,0.0728537838209363,0.0798837438209604,0.215171725975831
"FLNB-AS1",0.0615286905803538,-0.0168533556115274,0.310110243479204,0.901388564855365,NA
"FLNC",187.111927613517,0.672670254173277,0.0900940413046601,1.46877041413767e-14,1.09003186135842e-12
"FLOT1",1.4802576861146,0.0490211050779517,0.298199869184886,0.61152154612955,0.783941671024212
"FLOT2",58.1831945060238,0.165479122162753,0.124581713261791,0.145870033409566,0.326460945598768
"FLRT2",18.3440780127703,-0.973279928465967,0.257797033353799,1.46946161191273e-05,0.000178418094926727
"FLRT3",0.190793805205031,0.0130863049722892,0.308483650115071,0.881844909303867,NA
"FLT1",0.370258241151839,-0.114771731560741,0.33706108690782,0.148320147283242,NA
"FLT3LG",3.25531465234983,-0.0192726067170039,0.265152318816004,0.888409601647168,0.944367164845058
"FLVCR1",11.0448452118558,0.446389209037644,0.284903530077902,0.0270497707125681,0.0968515784182198
"FLVCR1-DT",0.426151434482031,0.0853180022617306,0.32139107822257,0.242227856747049,NA
"FLVCR2",0.609951969726457,-0.0398303521807199,0.303175747205738,0.609829423071002,0.783203577039819
"FLYWCH1",13.5947041440487,-0.217425164532181,0.242842200755536,0.201910806995339,0.404287718869039
"FLYWCH2",8.01252220426916,-0.264604803430018,0.272674736536737,0.14132300829433,0.319843559867695
"FMC1",0.24038117527473,0.00049681261771161,0.306975303606986,0.992282557886114,NA
"FMN1",32.2831784257993,-0.329532986426503,0.175494955575461,0.0264764784247231,0.0955880768934202
"FMN2",0.0644362932764093,-0.0170474137057991,0.310126264296438,0.901388564855365,NA
"FMNL1",101.706430599581,-0.583405881553476,0.0982601339457353,6.45352117473706e-10,2.04013591943055e-08
"FMNL1-DT",2.73794225666053,-0.0315017056605751,0.276061737860856,0.805195350921765,0.904158999926551
"FMNL2",71.9610417946044,-0.28386767990823,0.118914886762535,0.0096465029388856,0.0431156740051061
"FMNL3",39.2665350034112,-0.141492070791978,0.155471785090104,0.292569770913414,0.511104475133693
"FMO3",0.550584389227815,-0.0458396582210745,0.307853290990444,0.491434004041009,0.693242641602066
"FMO4",0.304559914775422,-0.042361025962954,0.311077384059633,0.545064839053882,NA
"FMO5",0.739735346566708,-0.0401687029199441,0.301069005784992,0.634440854015859,0.799073785927178
"FMOD",0.375385691079609,-0.000449634141211739,0.304362499330699,0.989995337813779,NA
"FMR1",70.9901581617721,0.162936376867486,0.121401105599762,0.143921984916368,0.323590023203224
"FN1",342.214107265116,0.0237220799030183,0.103305563149819,0.808093300784658,0.90485063968771
"FN3K",2.10404764687543,0.0588000520519186,0.285726448359404,0.632290152614426,0.797575235228413
"FN3KRP",32.5048643488093,-0.117232601041295,0.150627876614831,0.372357170189932,0.592068378539857
"FNBP1",112.367891419525,0.21057786885988,0.10453157316778,0.0318146108840366,0.109804319783302
"FNBP1L",47.1203490815208,0.0079873776934827,0.123980163713772,0.943358463014749,0.97649949651068
"FNBP1P1",0.430952418152762,-0.0562481198678471,0.310458614575303,0.434052827718706,0.646999979214686
"FNBP4",59.7262592079778,-0.30669849414041,0.12432595047291,0.00711147189663269,0.0336033391152429
"FNDC10",7.50712066463323,-0.34557398279081,0.330442553883982,0.079380348487044,0.214093789644457
"FNDC3A",67.244500189887,-0.106705637725572,0.121052199410518,0.337284926696582,0.557176551921814
"FNDC3B",240.778364482576,-0.562335439469387,0.117627741868735,3.96549007441529e-07,7.10104145196586e-06
"FNDC4",8.88066460046342,-0.513222711220482,0.337445307485981,0.0212872352413168,0.0806288893774548
"FNDC5",0.11887719991256,-0.000121506189855068,0.308628301089875,0.994403547982929,NA
"FNDC8",0.0630305354283345,0.0160256033542229,0.31002886752266,0.910986091726001,NA
"FNIP1",52.3047683079109,-0.184234997599855,0.139237959338103,0.137975850318582,0.314835391437239
"FNIP2",17.7232267791563,-0.170104861985994,0.193947942731917,0.269430568260795,0.485640644937537
"FNTA",33.0707948947008,-0.0778541591010387,0.158195562992201,0.566777094136305,0.753366782205968
"FNTB",0.0573593092521848,0.0156377752581237,0.309999431386454,0.910986091726001,NA
"FOCAD",2.34575286265939,-0.00226383696909329,0.280552507429272,0.984195320689994,0.995881291066004
"FOCAD-AS1",0.0579957183170887,0.0156848885687378,0.310002931210046,0.910986091726001,NA
"FOLH1",0.0584734399338352,-0.0166399385973556,0.310093037277211,0.901388564855365,NA
"FOLR1",1.09237651782959,0.0615412893698263,0.301702535766528,0.520599260507858,0.714610708189699
"FOS",1.89783244620896,-0.136183427533108,0.312279815474362,0.30040571066433,0.519106197488198
"FOSB",0.874014368775588,-0.394567564702819,0.806953840331462,0.00567681495229647,0.0280699963558884
"FOSL1",318.597057397327,-0.643160708330015,0.0896597977098407,1.37501647581768e-13,8.48110162284348e-12
"FOSL2",277.011926673476,0.0319600482632139,0.0859463281518554,0.699322217655552,0.841953130617138
"FOXA1",0.187066150021925,-0.016248915420085,0.30826551299045,0.851254223262808,NA
"FOXA2",21.8311050498574,-0.800326311048186,0.222239604639725,3.79677413446481e-05,0.000412297585587657
"FOXA3",0.962545548045816,-0.0710203373358017,0.306305971664482,0.440145322874179,0.652739558756984
