"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"GATAD2B",2976.24505985025,-0.342461579474614,0.0597937740606889,7.82584146496022e-09,4.30871731923443e-08
"GATB",614.960961474367,0.394949795879494,0.051225329019632,9.00010940000909e-15,8.88941507604386e-14
"GATC",2750.53720825141,-0.241384878795574,0.0403428895099179,1.9336039009604e-09,1.13982533981018e-08
"GATD1",2150.62560314481,0.154526443516912,0.0968983302586361,0.104569473203875,0.180839228790181
"GATD3A",1191.50529725155,0.255885463406597,0.0381773357818838,1.79343230279054e-11,1.30179595347919e-10
"GATM",15.3511515996183,-0.542240470557407,0.252396777130815,0.0143958562600412,0.0315314083481179
"GAU1",0.185190144783303,-0.0665903627733867,0.509713564268506,0.714736418482746,NA
"GBA",2777.37692975429,-0.113629832857188,0.0551921998240945,0.0380994407021311,0.0749726764918411
"GBA2",1805.10848011769,-0.0353167316524423,0.0966027279797765,0.711536743166387,0.799670693808198
"GBA3",0.529373480321949,-0.194627288207472,0.522770113066173,0.284512594974974,0.410324084374683
"GBAP1",495.750768187832,-0.194032746613002,0.121923540625391,0.100303991888709,0.174542570620052
"GBE1",4059.65251172661,0.313902508392441,0.0446763928033407,1.833803476441e-12,1.45635123320898e-11
"GBF1",4387.84972412227,0.177109150043569,0.0454783875424268,9.30734864750079e-05,0.000302039743051134
"GBGT1",29.8170171971476,0.70970730506268,0.21676013911017,0.000357448777811774,0.00105745877609141
"GBP1",1639.47342829774,0.157993792613184,0.0487773613829672,0.0011360882730689,0.00307287819693212
"GBP1P1",3.66199128019887,-0.535188290479626,0.484963578976237,0.0859721143023897,0.152689539859385
"GBP2",948.152669539426,0.647600834310355,0.0843579954798914,6.80997864182578e-15,6.80113040971575e-14
"GBP3",3491.89235149182,-0.350211173685527,0.0563017311604978,3.793700185745e-10,2.40849602942784e-09
"GBP4",891.648323032422,-1.0089846566303,0.0741318214565208,7.07982879914898e-43,3.36362197384734e-41
"GBP5",214.59589303779,-1.40963381797053,0.138458383780991,3.01302035336006e-25,6.2412150187695e-24
"GBP6",9.04234456291024,-0.166419830315261,0.312663551843018,0.499609054591419,0.622097848819298
"GBP7",0.400789688757926,0.070397302743056,0.497024760548917,0.6819951532397,0.777595872431914
"GBX2",0.173680438102434,-0.0206554901488488,0.500704573323189,0.894021259290352,NA
"GCA",391.479584242285,0.34101433174683,0.0695450361238329,7.19832057925526e-07,3.11213851962097e-06
"GCAT",221.253055503879,-0.0386005615449885,0.0640226935489617,0.543694066735605,0.662667556024674
"GCATP1",6.66957022965708,0.127007513747514,0.318891962452427,0.610538171417184,0.721259844333362
"GCC1",1044.94439005598,-0.325577773255564,0.096162736157155,0.000548807929016982,0.00157129762515678
"GCC2",1566.69444084739,0.274419460913348,0.0895810217620223,0.00183826075812313,0.00482358547138819
"GCC2-AS1",12.6956303406516,0.428372694862614,0.288879204958735,0.0767073739019139,0.13849799506015
"GCDH",756.224809085396,-0.351733202063755,0.0577046435753792,8.31059294518633e-10,5.0986482715593e-09
"GCFC2",1203.07565910338,-0.267349118374654,0.0707158472610256,0.000132509071295257,0.000419761588521713
"GCG",0.110942086751236,-0.00128873905448425,0.50066047592751,0.990466079645651,NA
"GCH1",521.485668230752,-0.114752699904842,0.0549038898699449,0.035431700094347,0.0702562234596034
"GCHFR",43.3639758169747,0.571937010467976,0.145905687902837,4.27229550590172e-05,0.000145672281175565
"GCKR",427.142627526907,-2.31605423281424,0.125233461319495,1.88214239379258e-77,2.41115884519071e-75
"GCLC",1279.67010021671,-0.298077893032602,0.0440935917378861,1.12989817338689e-11,8.35658710915209e-11
"GCLM",3950.24293826629,0.0671909615356567,0.0374179965546881,0.0718487393657788,0.130944920707113
"GCM1",1.05014860358806,-0.0347836280991218,0.465505551896969,0.850656549008884,0.900399854805941
"GCM2",0.854219564509197,-0.210528931221971,0.521517237969805,0.271538947753602,0.395697828800394
"GCN1",9131.56731559914,-0.208658676162341,0.0563006906135393,0.000185395585664437,0.000572301175368621
"GCNA",20.2559026569338,-0.217598445444157,0.217948154463539,0.266884988539642,0.39041110429586
"GCNT1",1397.86439100943,0.752876952274352,0.0622114748244183,3.50885974964466e-34,1.14594354373069e-32
"GCNT1P1",2.805241381578,0.173981200496048,0.434408854597554,0.486336617008415,0.610115719410782
"GCNT1P3",6.5609621818631,-2.56854272780383,0.624355965413914,2.83290937035485e-06,1.13919797213709e-05
"GCNT1P5",0.0755974547119264,-0.0469170771402591,0.506094605048171,0.896724118835333,NA
"GCNT2",5404.34760226092,0.33978253202476,0.0415617714969287,2.35683925901902e-16,2.65148767650081e-15
"GCNT2P1",13.3995007860045,1.30846212004858,0.391253524832149,9.50583838655708e-05,0.000307970275109862
"GCNT3",2.41119100112431,-0.0476263329711289,0.38766947504594,0.848324208591629,0.899214696374426
"GCNT4",19.8618836921472,-0.572615337322159,0.206134457538674,0.00245349921198435,0.00628397120556078
"GCOM1",9.67721154459299,-2.10972916380065,0.403698345304817,1.76867070229585e-08,9.33660310395174e-08
"GCOM2",5.99530322407722,0.0905958011472826,0.318600344988288,0.716416515014466,0.803574661052834
"GCSAML",1.45981870222257,-0.216483267213728,0.478689347976794,0.363543378734295,0.495232647453604
"GCSH",532.570694612341,0.43656602871956,0.0760003148362163,5.9990527435951e-09,3.34659443099154e-08
"GCSHP5",58.2803307210357,0.248618739308333,0.152154233109165,0.0857922146107755,0.152468348910422
"GDA",0.48727189560241,-0.142846726820517,0.511612434017027,0.391695240028668,0.52250309631195
"GDAP1",297.447695042398,-1.77477999222002,0.132991028843316,1.22685506934349e-41,5.51239557461597e-40
"GDAP1L1",1.20239595213534,-4.51497039384733,2.73495416996151,0.00314775298780157,0.00792442856514977
"GDAP2",1102.6582568432,-0.233547612599545,0.0580812107479818,5.11394652752761e-05,0.0001730268152263
"GDE1",2371.51794719384,0.121023223536709,0.056587252936761,0.0311895429096654,0.0627875168367616
"GDF10",0.0620999901181751,-0.0447633053065479,0.505798010455413,0.896724118835333,NA
"GDF11",627.250419975243,0.153768022930913,0.0821914606130739,0.0577945675204458,0.108208323808181
"GDF15",555.437405256945,-4.69414956187782,0.460137872470062,9.89318390665916e-26,2.10812974296157e-24
"GDF5",64.179489770696,1.95574027374277,0.146089832007694,7.39354410313642e-42,3.35704337948738e-40
"GDF5-AS1",0.65678499084353,-0.32339841342842,0.602209224657848,0.121693515292064,0.205402543809568
"GDF7",15.7431038992314,0.0640760844979048,0.292302431068752,0.789107260655808,0.859955046049724
"GDF9",7.29463066383101,-0.282276906489129,0.288495973554252,0.23795131345601,0.357101190168067
"GDI1",5932.77274406827,-0.0100658545478228,0.0520661042733643,0.844609794104508,0.896989101396629
"GDI2",14120.5348738673,0.123284269439848,0.0352624566868344,0.000454164771476935,0.00132159737854605
"GDI2P2",1.16453855154953,-0.696492304684031,0.858108592995651,0.0492836272110485,0.0941155479002827
"GDNF",0.554512909130028,0.0901794873489898,0.487307812103876,0.550965083711319,0.668840348109595
"GDPD1",72.4899396251351,-1.01072708772671,0.131667397685037,3.50711648908758e-15,3.59600576837269e-14
"GDPD2",3.49812516241419,-0.120320756333189,0.396167335106755,0.633903336202688,0.741460195747514
"GDPD3",21.5878680783022,0.40323187148235,0.231803478609398,0.0504889612506839,0.096170469795539
"GDPD4",0.120782626896444,-0.0589050933184792,0.507968189027703,0.804404027940697,NA
"GDPD5",402.040306105663,-0.468912986510888,0.0800718401805666,2.84723472514518e-09,1.64726305791867e-08
"GDPGP1",56.4069102855632,-0.769610087456101,0.166035353519481,1.08915368195694e-06,4.60797435484123e-06
"GEM",826.842820759222,-0.272253936587257,0.0438964067103467,4.74027612770149e-10,2.98304745088864e-09
"GEMIN2",445.51552663714,-0.143945964950747,0.100229257003343,0.142444522271182,0.23455937324563
"GEMIN4",2634.72662256121,0.399207697404536,0.0878586387205661,3.82950753624612e-06,1.51115990456709e-05
"GEMIN5",2991.3149851507,-0.148651691289853,0.0644352261434305,0.0199131898906091,0.042182251262371
"GEMIN6",507.009241400973,0.529223012843585,0.104770379100485,2.32654351615263e-07,1.06899806905715e-06
"GEMIN7",593.717523128507,0.217706449276439,0.0587699649412314,0.000191161709860563,0.000588749616430887
"GEMIN7-AS1",3.38703085515871,-0.238061380937272,0.433157208834225,0.364173871405827,0.495770288601109
"GEMIN8",182.259582693963,0.77488564137582,0.0909680617766201,5.28880937432533e-18,6.82817968531673e-17
"GEMIN8P4",36.1562592641252,0.0557352625161403,0.187529992609887,0.749663999662223,0.828871663912945
"GEN1",1412.37909482135,-0.10034713114454,0.0945523888650426,0.279385181370024,0.404665715959732
"GET1",360.530903670512,0.765206431247845,0.158380997761868,4.21014649901085e-07,1.87677657315061e-06
"GET3",3111.62901894177,-0.30875270479088,0.0579540808556827,8.0101537548013e-08,3.90740093179587e-07
"GET4",1294.84382300604,-0.073183634163185,0.0467190010259449,0.114765627748637,0.195611454851205
"GFAP",133.878037460239,-0.0508119388066099,0.10038508235395,0.604816958986231,0.716314692455517
"GFER",481.784945650013,-0.222993107533929,0.0638630072430135,0.000427797565710358,0.0012488253365933
"GFI1",12.4552500645337,0.263251307680187,0.262104078169572,0.240958447822381,0.360621526964252
"GFI1B",0.123551361877887,-0.00124585764658493,0.500655794493476,0.990466079645651,NA
"GFM1",2502.6721197659,-0.0841420922214648,0.0660931614609005,0.196921577710176,0.305892904762065
"GFM2",1494.64435644027,0.176427344099269,0.0678376975457449,0.00867764221557757,0.0199914596193171
"GFOD1",788.611972487819,0.891621670131334,0.108087150727908,3.98985378012789e-17,4.80793018230193e-16
"GFOD1-AS1",1.5954205656317,0.335582336376336,0.522344188554524,0.204606793341775,0.315892927281326
"GFOD2",670.198859222638,0.365452548112014,0.0565966112150145,7.90397323647936e-11,5.37130760958348e-10
"GFPT1",6040.25437227372,-0.212352875741853,0.109719476840188,0.0469063361450642,0.0900872895336491
"GFPT2",2075.72851022432,0.382600274625634,0.0641905689275414,1.81215259650909e-09,1.07263883889078e-08
"GFRA1",14.9574353479388,0.826213571662307,0.328226849349855,0.00272224462424323,0.00692122254022006
"GFRA3",1.08053141551378,0.104076445028884,0.457894494517961,0.62397101114691,0.732989689531346
"GFRAL",0.173661198268985,-0.0686811484412523,0.509856918616468,0.707575690994749,NA
"GFUS",1667.2397079549,0.378834765433332,0.06453764988216,3.1606096858663e-09,1.81976034401323e-08
"GFY",0.457473978278446,-0.0367895971787772,0.485171045248045,0.798156494128808,0.866277610339159
"GGA1",1004.09120882445,-0.0650895604540312,0.0568186501111977,0.248692732288061,0.369561899075029
"GGA2",2233.38942102332,0.223481786386477,0.0602087234626294,0.000184458124183742,0.00056981595359301
"GGA3",1754.06214295048,-0.348644556747417,0.0701695682111612,5.07596784463151e-07,2.23816799738085e-06
"GGACT",23.3490745846289,-0.874649365016879,0.274183313546317,0.000322062256028372,0.000958835782852763
"GGCT",2275.07071066422,-0.0383551761999899,0.039327366251912,0.327999883424437,0.45856754426928
"GGCTP1",10.4035191874117,-0.764691588540042,0.302640415349252,0.00318743633813772,0.00801776588001402
"GGCX",2796.73688591835,-0.0273861201840352,0.0344238642246544,0.424900393831717,0.554090297869984
"GGH",1860.05454152421,-0.134208930283731,0.0722147727329863,0.0602223662053557,0.112129575696139
"GGN",25.3492447888258,0.275952976485143,0.210621517660373,0.148685142294126,0.243290628180201
"GGNBP1",0.86879223356692,-0.0565945420377489,0.472924957930704,0.748147072889568,0.827761736722665
"GGNBP2",4652.87616728184,-0.372228884557091,0.083743336485683,6.20062098675523e-06,2.38260605029363e-05
"GGPS1",1102.37016516594,-0.0999404206821671,0.042850032416981,0.0192076315470978,0.0408323435555747
"GGT1",352.249541551141,-0.0684553519386754,0.116629654468097,0.545686474889594,0.664493850434189
"GGT3P",0.313574167658285,-0.187964489907802,0.546605094404431,0.324920022862376,NA
"GGT4P",27.0415687673547,-4.25750182476117,0.38275586993979,2.02652140844639e-29,5.26748716818637e-28
"GGT5",739.514620865873,-0.805059397244754,0.0629254385809176,5.35309504533841e-38,2.05730913510309e-36
"GGT7",190.284173406061,-0.863395398213032,0.163811383425449,3.43463849401791e-08,1.75624351789625e-07
"GGT8P",41.6486943956125,-1.13656768599706,0.199255229052291,1.89699172055977e-09,1.11916271408682e-08
"GGTA1",0.168435568570606,-0.0934411701510721,0.513511476800565,0.647978268835442,NA
"GGTA2P",2.80002287499225,-0.205824176965345,0.447574722469117,0.411252219217446,0.541343746911185
"GGTLC3",0.188120890838149,0.0979255239136025,0.514296788227234,0.660383872906375,NA
"GGTLC4P",0.0620999901181751,-0.0447633053065479,0.505798010455413,0.896724118835333,NA
"GGTLC5P",0.0689615023825645,-0.0459127861331216,0.505952902862308,0.896724118835333,NA
"GHDC",744.336415279452,-0.287984454268119,0.0440384355881365,5.16065206873203e-11,3.57245268006596e-10
"GHET1",5.58993984228549,0.236196522052026,0.321732042112417,0.350356449919402,0.482028480161438
"GHITM",9402.85118996171,0.266039951255593,0.0471050740225416,1.40196269579236e-08,7.4722736847061e-08
"GHR",3.92018107558186,-3.2037037789565,0.814673767803996,1.09505932980588e-05,4.05573341870282e-05
"GHRH",0.0603913134482222,-0.0444574077481229,0.505758097197525,0.896724118835333,NA
"GHRHR",0.0557806040754051,-0.0435873351104778,0.505647571837781,0.896724118835333,NA
"GHRL",2.5299623333626,-0.124108097702156,0.414973888729901,0.616656571346761,0.726538716183555
"GHRLOS",36.9215426525363,0.386372458178288,0.258223559873281,0.0832687105804602,0.148685737087253
"GHSR",0.444879580678898,0.0312344242651564,0.484833661343591,0.835927824644278,0.891253276627076
"GID4",826.86988189135,-0.209139134448164,0.0654733376579042,0.00126818136018847,0.00341044598700191
"GID8",3965.47393996533,0.0987818063112208,0.0369613336314971,0.00737054246997401,0.017285476194702
"GIGYF1",2127.02917449675,0.201107042758457,0.110459506519546,0.0623323650931894,0.115628095288366
"GIGYF2",2237.42387229284,0.157139288732022,0.050699275186085,0.00184392019357858,0.00483725626599197
"GIHCG",85.4185461853188,0.445630356596226,0.113831505042142,5.71553650635758e-05,0.000191783250218004
"GIMAP2",20.5903919233597,-1.48067064254735,0.273663589382859,6.47840572865077e-09,3.60465998169653e-08
"GIMAP4",0.311365503702828,-0.187489133780972,0.546336049082043,0.327496642835864,NA
"GIMAP6",2.595962510186,-3.68650476193342,1.11230953759962,9.30052324911501e-06,3.47870788090473e-05
"GIMAP8",51.2245800213879,-1.89711512406592,0.17861878475088,2.06675293780632e-27,4.82960442209203e-26
"GIMD1",0.166103569427066,0.0203539782888637,0.500809791308906,0.914551756278114,NA
"GIN1",299.708094551161,-0.131341697348396,0.0756873200149913,0.079155479126603,0.142392529401768
"GINM1",2077.63479302364,0.125870245369051,0.0487799072447426,0.00954359239608519,0.0218065091507807
"GINS1",1998.50040006716,0.386435451887626,0.0777148710219351,4.69780418774839e-07,2.08080143504262e-06
"GINS2",1020.53756791887,0.748494388531985,0.0782372770774951,3.71777813125793e-22,6.43199525248659e-21
"GINS3",644.502634418233,-0.0997714054458777,0.061718245831655,0.103019810910746,0.17858980027556
"GINS4",2284.63480882891,-0.212445092175846,0.0593580715692471,0.000311668063061791,0.000930077655742632
"GIP",0.991751602993632,0.457668271669733,0.714497489756945,0.069918516043011,0.127892767489179
"GIPC1",5732.90498094959,-0.375606860635551,0.0492555918538152,1.77045448723567e-14,1.70257915434701e-13
"GIPC2",1.30153919751425,0.648550372161943,0.77941904762282,0.0605735351154956,0.11268593852154
"GIPR",50.5775519970166,0.734257145145619,0.14629187307989,1.77874529483849e-07,8.31678388779361e-07
"GIT1",2044.34342244324,0.0125057455858247,0.0776832164694707,0.872293418616021,0.914843280320355
"GIT2",3636.79379133832,-0.17580620437542,0.0356840119955792,7.81055094483495e-07,3.36533888758234e-06
"GJA1",496.674606045537,-1.19375123554261,0.0746569593508258,2.4598155061263e-58,1.89749639150001e-56
"GJA3",519.441172445748,-0.440027570512842,0.0574062583932508,1.17962608623758e-14,1.15452081073238e-13
"GJA5",0.203858292762219,-0.0765468139214131,0.511238627543189,0.694493240228274,NA
"GJA6P",0.0594920496089048,0.0415317049401764,0.505322299238698,0.91566044623421,NA
"GJA9-MYCBP",1.50318235199423,-0.227306389451932,0.485062650267057,0.339442777595921,0.470714398158467
"GJB2",859.679117984645,-1.02756725576775,0.0722186202167462,1.23290543193278e-46,6.66698258946162e-45
"GJB3",90.1419531347135,0.551358648899504,0.1288073354252,9.32102047587555e-06,3.48336521413082e-05
"GJB4",2.11198217746499,2.37145302001766,0.860990386781725,0.000587533607989634,0.00167304820205781
"GJB5",0.289464831604186,-0.100774871008761,0.506667026678663,0.572606610950642,NA
"GJB6",0.176463631283329,-0.0694182963376359,0.509977880372125,0.706285869000056,NA
"GJC1",1.1555176821941,-0.091699515653514,0.453237155430598,0.667871003350383,0.766854445908394
"GJC2",10.2834037237348,-0.383275005809274,0.284652880146583,0.107981155279039,0.185679963559882
"GJC3",0.564285541210415,-0.318347543331534,0.618187864395461,0.114000215774576,0.19450710669894
"GJD3",3.00445754583974,-0.256378622563248,0.439145842835209,0.33369663371502,0.464872739388611
"GJD4",1.79270533207231,-0.269455153632491,0.49126443044393,0.287176650208008,0.413463360408513
"GK",304.194859258034,0.0599910744273888,0.111127244317129,0.580748949644537,0.69558010430462
"GK3P",0.379217178255726,-0.0754704522174591,0.493146594326932,0.636962371134639,0.744148526303317
"GK4P",9.94859141088375,0.0133298065285681,0.281336093178803,0.95543363376323,0.975235601890075
"GK5",556.297219770858,0.124953104976289,0.0861145316162111,0.140154149809303,0.231336575826047
"GK6P",0.213520459477055,-0.078956947984052,0.511701283754597,0.690736453301994,NA
"GKAP1",397.440798190851,-0.209668302192336,0.0521977233719165,5.36746838872298e-05,0.000180950273593509
"GKN1",1.00427369678208,0.062328114049183,0.455096863458892,0.761035787524336,0.837886853851993
"GKN2",2.07206020609223,0.107876846489669,0.415389681835359,0.661586604094998,0.762282075771323
"GKN3P",2.78149006362465,0.691223147799065,0.676364189355424,0.0506659246552124,0.0964301406463991
"GLA",1211.51572621329,0.422506164660416,0.0602870085469154,1.64302490705449e-12,1.31064425684309e-11
"GLB1",2376.65117027759,-0.0696226671089061,0.0578780641655271,0.225746665323518,0.342149276837519
"GLB1L",194.437272814824,-0.091781041986227,0.0835519299827158,0.263698640710588,0.386944988434804
"GLB1L2",55.8325658538455,1.66692810368506,0.179493891877602,1.49441586653364e-21,2.47406294457977e-20
"GLB1L3",13.1074852914783,-2.10045155555822,0.408746152622248,2.41838552474266e-08,1.25873018775119e-07
"GLCCI1",309.735670314438,0.794034135411082,0.129168399947826,2.34086607332165e-10,1.52159829749406e-09
"GLCCI1-DT",4.41926079380012,0.155356212819609,0.371061505212661,0.549234232602059,0.667514200495407
"GLCE",2629.24455159283,0.436026515025657,0.0728592766968193,1.4471922074289e-09,8.65901325779396e-09
"GLDC",2.11703894523718,-0.225027218290926,0.449888270174412,0.379464783130954,0.510650976211117
"GLDCP1",0.0614513717597115,0.0418970842006573,0.505366330814062,0.91566044623421,NA
"GLDN",7.77602189522806,-0.461096935108013,0.360023722365664,0.0927664897474308,0.163287837764309
"GLE1",2976.37572493844,0.105460632471627,0.034720501662234,0.00233004785098818,0.00599274496283073
"GLG1",6329.73965709943,0.0255878726506616,0.0429446192353805,0.55383668262393,0.671039412454666
"GLI1",2.43831971132352,-0.323031428334192,0.465898609745518,0.24145779649682,0.361023891835499
"GLI2",197.629337787928,1.23177656506167,0.0944012380135912,8.58330169104788e-40,3.5800352518359e-38
"GLI3",925.850323789948,-0.389749060013373,0.0744496556858243,1.15085344547605e-07,5.51395099143712e-07
"GLI4",253.927044136783,-0.403820984088733,0.140490019653917,0.00267579678785824,0.00680795584209539
"GLIDR",230.429290559278,-0.492242311015809,0.070449631692538,1.5872499190259e-12,1.26662190423713e-11
"GLIPR1",4037.74675003513,-0.669647764949707,0.0594206851052588,7.36080578707751e-30,1.97284261705457e-28
"GLIPR1L2",7.03127267236419,-0.639366238005204,0.385647625739144,0.0303988609347974,0.0613680034742248
"GLIPR2",161.725323302743,0.813045099846427,0.0818200027102275,9.01118510756173e-24,1.70420673009616e-22
"GLIS1",1.58346304924247,-0.123271041191848,0.448877363316728,0.587929641264345,0.701607812419971
"GLIS2",587.909889841723,-0.531968228340658,0.0695106115146392,1.05996041854617e-14,1.04166521132195e-13
"GLIS2-AS1",0.121646794811971,0.0568151166165667,0.507507480238472,0.822949519701173,NA
"GLIS3",498.142459092013,0.023089809784645,0.0989038803485758,0.812546591596031,0.875948650343335
"GLIS3-AS1",0.110322965351661,0.0554683355138541,0.507243362402143,0.822949519701173,NA
"GLMN",888.439557650669,-0.101753110779999,0.0535002923224442,0.0561398128469904,0.105477176088427
"GLMP",1243.79691249468,0.0210008178438472,0.0795863034804032,0.790202483663671,0.860562853644061
"GLO1",16438.1863560002,0.364157122038963,0.0376753220583272,3.00835311457938e-22,5.22986879902887e-21
"GLOD4",2652.31894639834,0.107232892285005,0.0341646380915973,0.00165936089973373,0.00438193439068336
"GLOD5",0.0727639851100597,0.0437942552637391,0.505607222685307,0.91566044623421,NA
"GLP1R",0.288036073456677,0.17750461375479,0.541032226107791,0.36869835184647,NA
"GLP2R",8.55723702384639,1.79241503081944,0.389853989341146,4.3537974421324e-07,1.93760191376289e-06
"GLRA2",0.218155578632065,-0.0358687879754315,0.498912112232267,0.862199871277959,NA
"GLRA3",3.19881244505395,0.498670787846877,0.51957381838094,0.107819386505792,0.185461064288496
"GLRA4",0.280411185281803,0.0892936661866888,0.514035995418534,0.575772525676211,NA
"GLRB",561.370485089557,0.713273941323946,0.0521320835175216,5.09200846000087e-43,2.43533791280308e-41
"GLRX",911.313201329097,-0.469975300968347,0.0655388389157257,4.51350104560791e-13,3.75781700207248e-12
"GLRX2",663.09759996369,-0.427055944169169,0.0724447148326007,2.4861172178843e-09,1.44533265162901e-08
"GLRX3",3408.15826597991,0.275718138711335,0.0518989454031515,9.20214128753805e-08,4.45553396603811e-07
"GLRX3P2",0.214291613577137,-0.0347466348911842,0.498855439312086,0.862836972506971,NA
"GLRX5",1532.47964075927,0.518851913418681,0.0610822936288001,1.11013393506417e-17,1.39966623025489e-16
"GLRX5P1",0.257635562972119,-0.0057875261627014,0.492382150760019,0.984591058045746,NA
"GLS",4215.22156866233,0.935593071937207,0.0698045048162489,1.42432486467871e-41,6.35981737294922e-40
"GLS2",11.8234374616578,0.326268705609112,0.267602334736372,0.152794719169638,0.248796068397101
"GLT1D1",0.686253800627475,0.0803617037637764,0.495920203260503,0.491222488043672,0.614296221609318
"GLT8D1",1895.50637737345,0.252574347002111,0.0587557983849358,1.46481105619181e-05,5.33519437322054e-05
"GLT8D2",51.2563258529564,-0.41081571459517,0.149833680813609,0.00398186708039646,0.00983674739489125
"GLTP",4222.97217085903,-0.215068366056119,0.0416641263217094,2.15779867551453e-07,9.97211576002228e-07
"GLTPD2",0.17675352240291,0.0276673667897234,0.498833077308524,0.893409194144924,NA
"GLTPP1",0.741186233386114,-0.00608158428794757,0.456008007802764,0.97579475656555,0.987892724438005
"GLUD1",7356.3240901247,-0.0414996033256041,0.0417595818923491,0.315851293681514,0.445462093225003
"GLUD1P2",2.00340062499088,0.0754380460807403,0.425058868455112,0.750832252619366,0.829987579160807
"GLUD1P3",43.1119089362351,0.141923657365859,0.19014000228232,0.420192817900725,0.549760507946166
"GLUD1P6",0.0510323729166169,0.0397828464054849,0.50512190179411,0.91566044623421,NA
"GLUD2",11.9021332776744,-0.563739500579798,0.2837193671124,0.0198342779801816,0.0420382395481687
"GLUL",3563.62463218352,0.101636432120107,0.0487744338702779,0.0366178013371593,0.0723880150985893
"GLULP1",0.18462977335147,0.0228403803114908,0.500686492476055,0.911917649759014,NA
"GLULP2",3.7917563108617,0.178117201012864,0.42052686153055,0.486783653254413,0.610486439329962
"GLYAT",0.0717334896569984,-0.0463449951410388,0.506013149869169,0.896724118835333,NA
"GLYATL1",0.341382246825509,-0.150414405063361,0.532242554030449,0.35655513381068,0.488340307361172
"GLYCTK",292.455454385212,-0.399280830596094,0.0786161611279287,2.60203801245673e-07,1.188982210278e-06
"GLYCTK-AS1",0.0510323729166169,0.0397828464054849,0.50512190179411,0.91566044623421,NA
"GLYR1",2365.62278477201,0.347574885421643,0.0497914770055067,2.25082002160675e-12,1.76731661820578e-11
"GM2A",2133.98069465156,0.22395916407383,0.0689297144436235,0.0010181584753929,0.0027790496775404
"GMCL1",1768.70303984392,0.501702599203989,0.0585811571699209,6.26471980065597e-18,8.03033350504572e-17
"GMDS",839.020696368942,0.141697321902337,0.0516167727148458,0.00577501220338735,0.0138376544913497
"GMDS-DT",108.116110392949,-0.220687918391157,0.103485212817186,0.0291820585883507,0.0591612909700908
"GMEB1",1041.15839786589,-0.0596422525874012,0.0862313833537575,0.482072295118201,0.60662807317628
"GMEB2",1317.46597849841,-0.370191187676429,0.0879251666162511,1.85296754989806e-05,6.66213959387003e-05
"GMFB",8575.38982775339,0.49341417006259,0.0690841244672525,5.40469688821219e-13,4.46354130575989e-12
"GMFG",16.3716357760415,-2.21924037302136,0.288389523031656,1.37179862986831e-15,1.45868824664159e-14
"GMIP",473.386969368501,0.125700679448068,0.0752714484538315,0.0912783230760592,0.160892061363059
"GMNC",7.11797039631153,-1.57232742073613,0.491565208016894,0.000129841738505274,0.000412039795946697
"GMNN",3226.91682822023,0.182639584583748,0.0593336019772268,0.00194205613165622,0.00507490675880344
"GMPPA",752.587687203034,0.108210214861016,0.0603825266706531,0.0710859940380558,0.129774600363647
"GMPPB",1250.55109125346,0.292187131556933,0.102780611723255,0.00365515172858401,0.00909225329433485
"GMPR",704.154359935925,-0.196827296504912,0.061847761398558,0.00131319301093989,0.00352181183569449
"GMPR2",1579.87409211796,-0.047163718422718,0.0449741847815981,0.292196627916768,0.418908594859092
"GMPS",4905.67833561177,-0.0496272904219775,0.0347561525030985,0.152171853080867,0.247883940509114
"GMPSP1",31.8077680426116,-0.0889775174404016,0.152580075098366,0.543416192080345,0.662446199685839
"GNA11",4523.37609175352,0.741534555867335,0.0645134163384635,4.31955257022834e-31,1.21206532485599e-29
"GNA12",4921.08680945253,0.0428819530396526,0.0565790343591822,0.455704558153008,0.582237513391409
"GNA13",5916.71550167092,-0.431326432931315,0.0914828721553485,1.52326571635397e-06,6.33991969587511e-06
"GNA14",3.62542429050925,-2.3371109057275,0.729669919186565,0.000122208999241091,0.000389080189595675
"GNA15",1381.05821631263,0.29925291031038,0.0543995073237497,3.09486213633014e-08,1.59157999756505e-07
"GNA15-DT",2.7121390984982,0.171528762197933,0.435163576759235,0.487599758498761,0.611296207981029
"GNAI1",861.659889217737,0.336803691779056,0.0477438815428807,1.36339377597425e-12,1.09325487505655e-11
"GNAI2",12564.0990979629,0.200654910157824,0.058603277403248,0.000555998080335677,0.00159061420776079
"GNAI3",8239.32111052037,-0.0674769436039157,0.0479927271777553,0.157427106477946,0.254943159111181
"GNAL",26.296850979885,-2.31099719994866,0.243347402026074,2.17406536131259e-22,3.82273159364131e-21
"GNAO1",776.28494596302,0.831418817606355,0.0684963837723896,1.88620376429416e-34,6.24536575617523e-33
"GNAQ",2221.06162936813,0.353689866327691,0.0471696125156933,4.89362654497445e-14,4.51632206264752e-13
"GNAQP1",0.195892034708008,0.0337746496253621,0.499056118144066,0.890498603878731,NA
"GNAS",30434.0206981039,-0.021215495181628,0.0483517608975026,0.662550405675808,0.763065758599814
"GNAS-AS1",0.362585241899965,-0.0656762775162496,0.505557115986146,0.630599951487377,0.738640043317259
"GNAT1",0.12419998023635,-0.0592724299886751,0.508045573220109,0.804404027940697,NA
"GNAT2",8.20770673875217,-0.209207638257242,0.305426318036468,0.393771320459922,0.524432448696926
"GNAT3",0.0620999901181751,-0.0447633053065479,0.505798010455413,0.896724118835333,NA
